Gene,Entry,Protein names,Gene Names (synonym),Function [CC],Active site,Pathway,Gene Ontology (molecular function),Involvement in disease,ChEMBL
TOX,Q99075,Proheparin-binding EGF-like growth factor [Cleaved into: Heparin-binding EGF-like growth factor (HB-EGF) (HBEGF) (Diphtheria toxin receptor) (DT-R)],DTR DTS HEGFL,"FUNCTION: Growth factor that mediates its effects via EGFR, ERBB2 and ERBB4. Required for normal cardiac valve formation and normal heart function. Promotes smooth muscle cell proliferation. May be involved in macrophage-mediated cellular proliferation. It is mitogenic for fibroblasts, but not endothelial cells. It is able to bind EGF receptor/EGFR with higher affinity than EGF itself and is a far more potent mitogen for smooth muscle cells than EGF. Also acts as a diphtheria toxin receptor.",,,epidermal growth factor receptor binding [GO:0005154]; growth factor activity [GO:0008083]; heparin binding [GO:0008201]; receptor ligand activity [GO:0048018]; transmembrane receptor protein tyrosine kinase activator activity [GO:0030297],,CHEMBL3286070;
TOX,Q9NRD8,Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (Large NOX 2) (Long NOX 2) (NADH/NADPH thyroid oxidase p138-tox) (NADPH oxidase/peroxidase DUOX2) (NADPH thyroid oxidase 2) (Thyroid oxidase 2) (p138 thyroid oxidase),LNOX2 THOX2,FUNCTION: Generates hydrogen peroxide which is required for the activity of thyroid peroxidase/TPO and lactoperoxidase/LPO. Plays a role in thyroid hormones synthesis and lactoperoxidase-mediated antimicrobial defense at the surface of mucosa. May have its own peroxidase activity through its N-terminal peroxidase-like domain. {ECO:0000269|PubMed:12824283}.,,PATHWAY: Hormone biosynthesis; thyroid hormone biosynthesis.,calcium ion binding [GO:0005509]; heme binding [GO:0020037]; NAD(P)H oxidase H2O2-forming activity [GO:0016174]; NADH oxidase H202-forming activity [GO:0106293]; NADPH oxidase H202-forming activity [GO:0106294]; peroxidase activity [GO:0004601]; superoxide-generating NAD(P)H oxidase activity [GO:0016175],"DISEASE: Thyroid dyshormonogenesis 6 (TDH6) [MIM:607200]: A disorder due to a defective conversion of accumulated iodide to organically bound iodine. The iodide organification defect can be partial or complete. {ECO:0000269|PubMed:12110737, ECO:0000269|PubMed:16134168, ECO:0000269|PubMed:16322276, ECO:0000269|PubMed:20187165}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Note=Defects in DUOX2 may play a role in the pathogenesis of very early onset inflammatory bowel disease (VEOIBD), a chronic, relapsing inflammation of the gastrointestinal tract with a complex etiology diagnosed before 6 years of age. VEOIBD is subdivided into Crohn disease and ulcerative colitis phenotypes. Crohn disease may affect any part of the gastrointestinal tract from the mouth to the anus, but the phenotype of children with onset of Crohn disease occurring younger than the age of 10 is predominantly colonic, with a lower risk of ileal disease. Bowel inflammation is transmural and discontinuous; it may contain granulomas or be associated with intestinal or perianal fistulas. In contrast, in ulcerative colitis, the inflammation is continuous and limited to rectal and colonic mucosal layers; fistulas and granulomas are not observed. Both diseases include extraintestinal inflammation of the skin, eyes, or joints. {ECO:0000269|PubMed:26301257}.",
TOX,Q9NT68,"Teneurin-2 (Ten-2) (Protein Odd Oz/ten-m homolog 2) (Tenascin-M2) (Ten-m2) (Teneurin transmembrane protein 2) [Cleaved into: Ten-2, soluble form; Ten-2 intracellular domain (Ten-2 ICD)]",KIAA1127 ODZ2 TNM2,"FUNCTION: Involved in neural development, regulating the establishment of proper connectivity within the nervous system. Promotes the formation of filopodia and enlarged growth cone in neuronal cells. Induces homophilic cell-cell adhesion (By similarity). May function as a cellular signal transducer. {ECO:0000250, ECO:0000269|PubMed:21724987}.; FUNCTION: [Isoform 2]: Acts as a ligand of the ADGRL1 receptor. Mediates axon guidance and heterophilic cell-cell adhesion. {ECO:0000269|PubMed:21724987}.; FUNCTION: [Ten-2 intracellular domain]: Induces gene transcription inhibition. {ECO:0000250}.",,,calcium ion binding [GO:0005509]; cell adhesion molecule binding [GO:0050839]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; signaling receptor binding [GO:0005102],,
TOX,Q9P273,Teneurin-3 (Ten-3) (Protein Odd Oz/ten-m homolog 3) (Tenascin-M3) (Ten-m3) (Teneurin transmembrane protein 3),KIAA1455 ODZ3 TNM3,"FUNCTION: Involved in neural development by regulating the establishment of proper connectivity within the nervous system. Acts in both pre- and postsynaptic neurons in the hippocampus to control the assembly of a precise topographic projection: required in both CA1 and subicular neurons for the precise targeting of proximal CA1 axons to distal subiculum, probably by promoting homophilic cell adhesion. Required for proper dendrite morphogenesis and axon targeting in the vertebrate visual system, thereby playing a key role in the development of the visual pathway. Regulates the formation in ipsilateral retinal mapping to both the dorsal lateral geniculate nucleus (dLGN) and the superior colliculus (SC). May also be involved in the differentiation of the fibroblast-like cells in the superficial layer of mandibular condylar cartilage into chondrocytes. {ECO:0000250|UniProtKB:Q9WTS6}.",,,cell adhesion molecule binding [GO:0050839]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803],"DISEASE: Microphthalmia/Coloboma 9 (MCOPCB9) [MIM:615145]: A disorder of eye formation, ranging from small size of a single eye to complete bilateral absence of ocular tissues. Ocular abnormalities like opacities of the cornea and lens, scaring of the retina and choroid, and other abnormalities may also be present. Ocular colobomas are a set of malformations resulting from abnormal morphogenesis of the optic cup and stalk, and the fusion of the fetal fissure (optic fissure). {ECO:0000269|PubMed:22766609}. Note=The disease is caused by variants affecting the gene represented in this entry.; DISEASE: Microphthalmia, syndromic, 15 (MCOPS15) [MIM:615145]: A form of microphthalmia, a disorder of eye formation, ranging from small size of a single eye to complete bilateral absence of ocular tissues (anophthalmia). In many cases, microphthalmia/anophthalmia occurs in association with syndromes that include non-ocular abnormalities. MCOPS15 is characterized by microphthalmia and/or coloboma, with developmental delay in which speech appears to be more severely affected than motor abilities. Additional ocular anomalies that have been observed include ptosis, keyhole-shaped pupils, microcornea, sclerocornea, and anterior segment dysgenesis. {ECO:0000269|PubMed:27103084, ECO:0000269|PubMed:29753094, ECO:0000269|PubMed:30513139}. Note=The disease is caused by variants affecting the gene represented in this entry.",
TOX,Q9UKZ4,Teneurin-1 (Ten-1) (Protein Odd Oz/ten-m homolog 1) (Tenascin-M1) (Ten-m1) (Teneurin transmembrane protein 1) [Cleaved into: Ten-1 intracellular domain (IDten-1) (Ten-1 ICD); Teneurin C-terminal-associated peptide (TCPA-1) (Ten-1 extracellular domain) (Ten-1 ECD)],ODZ1 TNM1,"FUNCTION: Involved in neural development, regulating the establishment of proper connectivity within the nervous system. May function as a cellular signal transducer (By similarity). {ECO:0000250}.; FUNCTION: [Teneurin C-terminal-associated peptide]: Plays a role in the regulation of neuroplasticity in the limbic system. Mediates a rapid reorganization of actin- and tubulin-based cytoskeleton elements with an increase in dendritic arborization and spine density formation of neurons in the hippocampus and amygdala. Induces BDNF transcription inhibition in neurons. Activates the mitogen-activated protein (MAP) kinase 2 (MEK2) and extracellular signal-regulated kinase (ERK) cascade. Acts also as a bioactive neuroprotective peptide on limbic neurons of the brain and regulates stress-induced behavior: attenuates alkalosis-associated necrotic cell death and the effects of corticotropin-releasing factor (CRF) on c-fos/FOS induction and on the reinstatement of cocaine seeking (By similarity). {ECO:0000250}.; FUNCTION: [Ten-1 intracellular domain]: Induces gene transcription activation. {ECO:0000250}.",,,cell adhesion molecule binding [GO:0050839]; heparin binding [GO:0008201]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803],,
TOX,Q6N022,Teneurin-4 (Ten-4) (Protein Odd Oz/ten-m homolog 4) (Tenascin-M4) (Ten-m4) (Teneurin transmembrane protein 4),KIAA1302 ODZ4 TNM4,"FUNCTION: Involved in neural development, regulating the establishment of proper connectivity within the nervous system. Plays a role in the establishment of the anterior-posterior axis during gastrulation. Regulates the differentiation and cellular process formation of oligodendrocytes and myelination of small-diameter axons in the central nervous system (CNS) (PubMed:26188006). Promotes activation of focal adhesion kinase. May function as a cellular signal transducer (By similarity). {ECO:0000250|UniProtKB:Q3UHK6, ECO:0000269|PubMed:26188006}.",,,cell adhesion molecule binding [GO:0050839]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803],"DISEASE: Tremor, hereditary essential 5 (ETM5) [MIM:616736]: A common movement disorder mainly characterized by postural tremor of the arms. Head, legs, trunk, voice, jaw, and facial muscles may also be involved. The condition can be aggravated by emotions, hunger, fatigue and temperature extremes, and may cause a functional disability or even incapacitation. Inheritance is autosomal dominant. {ECO:0000269|PubMed:26188006}. Note=The disease is caused by variants affecting the gene represented in this entry.",
TOX,Q13588,GRB2-related adapter protein,,FUNCTION: Couples signals from receptor and cytoplasmic tyrosine kinases to the Ras signaling pathway. Plays a role in the inner ear and in hearing (PubMed:30610177). {ECO:0000269|PubMed:30610177}.,,,epidermal growth factor receptor binding [GO:0005154]; phosphotyrosine residue binding [GO:0001784],"DISEASE: Deafness, autosomal recessive, 114 (DFNB114) [MIM:618456]: A form of non-syndromic deafness characterized by congenital profound sensorineural hearing loss. Sensorineural deafness results from damage to the neural receptors of the inner ear, the nerve pathways to the brain, or the area of the brain that receives sound information. {ECO:0000269|PubMed:30610177}. Note=The disease is caused by variants affecting the gene represented in this entry.",
TOX,P59990,Keratin-associated protein 12-1 (High sulfur keratin-associated protein 12.1) (Keratin-associated protein 12.1),KAP12.1 KRTAP12.1,"FUNCTION: In the hair cortex, hair keratin intermediate filaments are embedded in an interfilamentous matrix, consisting of hair keratin-associated proteins (KRTAP), which are essential for the formation of a rigid and resistant hair shaft through their extensive disulfide bond cross-linking with abundant cysteine residues of hair keratins. The matrix proteins include the high-sulfur and high-glycine-tyrosine keratins.",,,,,
TOX,Q6PEX3,Keratin-associated protein 26-1,KAP26.1,"FUNCTION: In the hair cortex, hair keratin intermediate filaments are embedded in an interfilamentous matrix, consisting of hair keratin-associated proteins (KRTAP), which are essential for the formation of a rigid and resistant hair shaft through their extensive disulfide bond cross-linking with abundant cysteine residues of hair keratins. The matrix proteins include the high-sulfur and high-glycine-tyrosine keratins.",,,structural molecule activity [GO:0005198],,
TOX,Q92876,Kallikrein-6 (EC 3.4.21.-) (Neurosin) (Protease M) (SP59) (Serine protease 18) (Serine protease 9) (Zyme),PRSS18 PRSS9,"FUNCTION: Serine protease which exhibits a preference for Arg over Lys in the substrate P1 position and for Ser or Pro in the P2 position. Shows activity against amyloid precursor protein, myelin basic protein, gelatin, casein and extracellular matrix proteins such as fibronectin, laminin, vitronectin and collagen. Degrades alpha-synuclein and prevents its polymerization, indicating that it may be involved in the pathogenesis of Parkinson disease and other synucleinopathies. May be involved in regulation of axon outgrowth following spinal cord injury. Tumor cells treated with a neutralizing KLK6 antibody migrate less than control cells, suggesting a role in invasion and metastasis. {ECO:0000269|PubMed:11983703, ECO:0000269|PubMed:12878203, ECO:0000269|PubMed:12928483, ECO:0000269|PubMed:15557757, ECO:0000269|PubMed:16321973, ECO:0000269|PubMed:16987227}.","ACT_SITE 62; /note=""Charge relay system""; /evidence=""ECO:0000269|PubMed:12016211""; ACT_SITE 106; /note=""Charge relay system""; /evidence=""ECO:0000269|PubMed:12016211""; ACT_SITE 197; /note=""Charge relay system""; /evidence=""ECO:0000269|PubMed:12016211""",,serine-type endopeptidase activity [GO:0004252],,CHEMBL4448;
